content,rating,created_at,thank_count,label,ID,Unnamed: 4,Unnamed: 5,TicketID,Priority,idex,sentiment
"Hướng dẫn sử dụng quá ngắn, thiếu chi tiết.",3.0,,,hdsd,19.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,4.0,,,hdsd,20.0,,,,,,p
Ứng dụng yêu cầu quyền truy cập gì? ạ,4.0,,,hdsd,21.0,,,,,,p
Làmsaođểcàiđặtsảnphẩmnày? ???,3.0,,,hdsd,22.0,,,,,,n
Có thể sử dụng sản phẩm khi đang sạc không?,3.0,,,hdsd,23.0,,,,,,p
Có bản hướng dẫn sử dụng bằng tiếng Việt không?,3.0,,,hdsd,24.0,,,,,,p
CóbảnhướngdẫnsửdụngbằngtiếngViệtkhông?,5.0,,,hdsd,25.0,,,,,,p
Làm sao để cài đặt sản phẩm này? 👍,5.0,,,hdsd,26.0,,,,,,n
Hướng dẫn thiếu phần kết nối Wi-Fi.,5.0,,,hdsd,27.0,,,,,,n
Cóthểsửdụngspkhiđangsạcko?,4.0,,,hdsd,28.0,,,,,,p
Tôi cần trợ giúp cài đặt bước đầu tiên.,4.0,,,hdsd,29.0,,,,,,p
Làm sao để ghép nối với loa ngoài?,3.0,,,hdsd,30.0,,,,,,p
San pham co can cai driver khong?,5.0,,,hdsd,31.0,,,,,,p
Có thể dùng chung tài khoản cho nhiều thiết bị không?,4.0,,,hdsd,32.0,,,,,,p
Có cần cập nhật firmware trước khi sử dụng không?,5.0,,,hdsd,33.0,,,,,,p
Ứng dụng không hiển thị đúng như hướng dẫn.,5.0,,,hdsd,34.0,,,,,,
Tôi muốn biết cách sử dụng chức năng nâng cao.,5.0,,,hdsd,35.0,,,,,,p
Có thể kết nối thiết bị với tivi không?,3.0,,,hdsd,36.0,,,,,,p
Có cách nào sử dụng không cần ứng dụng không?,4.0,,,hdsd,37.0,,,,,,p
Tôi muốn biết cách update phần mềm.,5.0,,,hdsd,38.0,,,,,,p
Cách bảo trì sản phẩm này như thế nào?,5.0,,,hdsd,39.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,4.0,,,hdsd,40.0,,,,,,p
Có thể gửi hướng dẫn chi tiết qua email ko?,4.0,,,hdsd,41.0,,,,,,p
CÓ cẦN TạO TÀi KhoảN MỚI ĐỂ SỬ dụNg KHônG? 👍,3.0,,,hdsd,42.0,,,,,,p
Làm thế nào để kiểm tra pin?,4.0,,,hdsd,43.0,,,,,,p
Hướng dẫn kg đề cập đến cách vệ sinh sp.,3.0,,,hdsd,44.0,,,,,,p
Toi muon biet cach su dung chuc nang nang cao.,3.0,,,hdsd,45.0,,,,,,p
"Hướngdẫnsửdụngquángắn,thiếuchitiết.",5.0,,,hdsd,46.0,,,,,,p
Ứng Dụng Có cẦN ĐĂnG nhập kO?,5.0,,,hdsd,47.0,,,,,,p
Có hướng dẫn sử dụng online không?,4.0,,,hdsd,48.0,,,,,,p
Ứng dụng có cần đăng nhập không?,3.0,,,hdsd,49.0,,,,,,p
Tôi chưa rõ cách sử dụng chức năng chính.,3.0,,,hdsd,50.0,,,,,,p
Có thể dùng chung tài khoản cho nhiều thiết bị không?,3.0,,,hdsd,51.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,3.0,,,hdsd,52.0,,,,,,p
Có cần tạo tài khoản mới để sử dụng không?,3.0,,,hdsd,53.0,,,,,,p
CÓ VIDEO HƯỚNG DẪN SỬ DỤNG KG?,5.0,,,hdsd,54.0,,,,,,p
Có cần cập nhật firmware trước khi sử dụng không?,5.0,,,hdsd,55.0,,,,,,p
Có video hướng dẫn sử dụng không?,4.0,,,hdsd,56.0,,,,,,p
Có video hướng dẫn sử dụng không?,5.0,,,hdsd,57.0,,,,,,p
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,5.0,,,hdsd,58.0,,,,,,p
Tôi ko rõ cách thay pin cho thiết bị.,4.0,,,hdsd,59.0,,,,,,p
Thiet bi co che do tiet kiem pin khong?,3.0,,,hdsd,60.0,,,,,,p
Co the ket noi thiet bi voi tivi khong?,3.0,,,hdsd,61.0,,,,,,p
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,3.0,,,hdsd,62.0,,,,,,p
cÓ thể Sử Dụng sp khi đAng SẠc KHÔnG?,3.0,,,hdsd,63.0,,,,,,p
Sách hướng dẫn hơi khó hiểu.,4.0,,,hdsd,64.0,,,,,,n
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,5.0,,,hdsd,65.0,,,,,,p
CÓ NÚT NÀO ĐỂ KHÔI PHỤC CÀI ĐẶT GỐC KHÔNG?,5.0,,,hdsd,66.0,,,,,,n
Làm thế nào để kiểm tra pin?,4.0,,,hdsd,67.0,,,,,,p
có VidEo HướNg DẫN SỬ DụNG khÔNg?,3.0,,,hdsd,68.0,,,,,,p
Hướng dẫn không đề cập đến cách vệ sinh sản phẩm.,5.0,,,hdsd,69.0,,,,,,n
Làm sao để ghép nối với loa ngoài?,5.0,,,hdsd,70.0,,,,,,p
Hướng dẫn không đề cập đến cách vệ sinh sản phẩm.,4.0,,,hdsd,71.0,,,,,,n
Ứng dụng có hoạt động trên iOS không?,3.0,,,hdsd,72.0,,,,,,p
tÔI GẶp khÓ kHĂn Khi bẬT nGUỒn THIẾT Bị.,3.0,,,hdsd,73.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,4.0,,,hdsd,74.0,,,,,,p
Không rõ cách kết nối Bluetooth.,3.0,,,hdsd,75.0,,,,,,p
Làm thế nào để reset thiết bị về mặc định?,5.0,,,hdsd,76.0,,,,,,p
Tôicầnhướngdẫnchitiếttừngbước.,4.0,,,hdsd,77.0,,,,,,n
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,4.0,,,hdsd,78.0,,,,,,p
Tôi cần trợ giúp cài đặt bước đầu tiên.,5.0,,,hdsd,79.0,,,,,,p
Có nút nào để khôi phục cài đặt gốc không?,4.0,,,hdsd,80.0,,,,,,p
Ứng dung co hoat dong tren iOS khong? sốp ơi cứu em,4.0,,,hdsd,81.0,,,,,,p
Có cần tạo tài khoản mới để sử dụng không?,4.0,,,hdsd,82.0,,,,,,p
Làm sao để cài đặt sản phẩm này? 😭,5.0,,,hdsd,83.0,,,,,,p
Tôi chưa rõ cách sử dụng chức năng chính. ơi cứu em,4.0,,,hdsd,84.0,,,,,,p
Có video hướng dẫn sử dụng không? ơi cứu em,3.0,,,hdsd,85.0,,,,,,p
Tôi gặp khó khăn khi bật nguồn thiết bị.,4.0,,,hdsd,86.0,,,,,,p
Không rõ cách kết nối Bluetooth.,5.0,,,hdsd,87.0,,,,,,p
Có bản demo sử dụng kg?,4.0,,,hdsd,88.0,,,,,,p
Tôi không biết cách bật chế độ an toàn.,3.0,,,hdsd,89.0,,,,,,p
CÓ THỂ KẾT NỐI THIẾT BỊ VỚI TIVI KG?,5.0,,,hdsd,90.0,,,,,,n
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,4.0,,,hdsd,91.0,,,,,,p
Hướng dẫn ko đề cập đến cách vệ sinh sp.,5.0,,,hdsd,92.0,,,,,,n
Có cách nào sử dụng không cần ứng dụng không?,4.0,,,hdsd,93.0,,,,,,p
HướngdẫnthiếuphầnkếtnốiWi-Fi.,5.0,,,hdsd,94.0,,,,,,n
Ứng dụng có cần đăng nhập không?,4.0,,,hdsd,95.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,4.0,,,hdsd,96.0,,,,,,p
Hướng dẫn không đề cập đến cách vệ sinh sản phẩm.,3.0,,,hdsd,97.0,,,,,,n
Làm sao để cài đặt sản phẩm này?,4.0,,,hdsd,98.0,,,,,,p
Ứng dụng có cần đăng nhập không?,4.0,,,hdsd,99.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,5.0,,,hdsd,100.0,,,,,,p
Tôi không biết cách điều chỉnh âm lượng.,3.0,,,hdsd,101.0,,,,,,p
Có bản demo sử dụng không?,5.0,,,hdsd,102.0,,,,,,p
Sản phẩm có cần cài driver không?,5.0,,,hdsd,103.0,,,,,,p
Làm sao để ghép nối với loa ngoài?,3.0,,,hdsd,104.0,,,,,,p
Co can tao tai khoan moi de su dung khong?,5.0,,,hdsd,105.0,,,,,,p
Ứng dụng không hiển thị đúng như hướng dẫn.,4.0,,,hdsd,106.0,,,,,,p
Tôi không tìm thấy mục cài đặt trên ứng dụng.,5.0,,,hdsd,107.0,,,,,,p
Sản phẩm có cần cài driver không?,4.0,,,hdsd,108.0,,,,,,p
Cách bảo trì sản phẩm này như thế nào? ạ,5.0,,,hdsd,109.0,,,,,,p
Có thể gửi hướng dẫn chi tiết qua email không?,3.0,,,hdsd,110.0,,,,,,p
Làm sao để cài đặt sản phẩm này?,3.0,,,hdsd,111.0,,,,,,p
Ứng dụng kg hiển thị đúng như hướng dẫn.,5.0,,,hdsd,112.0,,,,,,p
Sản phẩm có cần cài driver không?,5.0,,,hdsd,113.0,,,,,,p
TOICANTROGIUPCAIDATBUOCDAUTIEN.,4.0,,,hdsd,114.0,,,,,,n
Ứng dụng có hoạt động trên iOS không?,4.0,,,hdsd,115.0,,,,,,p
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,5.0,,,hdsd,116.0,,,,,,p
Có thể gửi hướng dẫn chi tiết qua email không?,3.0,,,hdsd,117.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,3.0,,,hdsd,118.0,,,,,,p
Hướng dẫn không đề cập đến cách vệ sinh sp.,5.0,,,hdsd,119.0,,,,,,p
Ứng dụng yêu cầu quyền truy cập gì?,5.0,,,hdsd,120.0,,,,,,p
HUONG DAN KHONG DE CAP DEN CACH VE SINH SAN PHAM.,3.0,,,hdsd,121.0,,,,,,n
Làm thế nào để kiểm tra pin? 👍,5.0,,,hdsd,122.0,,,,,,n
Có cần cập nhật firmware trước khi sử dụng không?,5.0,,,hdsd,123.0,,,,,,p
Tôimuốnbiếtcáchsửdụngchứcnăngnângcao.,3.0,,,hdsd,124.0,,,,,,p
Ứng dụng yêu cầu quyền truy cập gì?,5.0,,,hdsd,125.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,4.0,,,hdsd,126.0,,,,,,p
Làm thế nào để reset thiết bị về mặc định?,5.0,,,hdsd,127.0,,,,,,p
"HƯỚNG DẪN SỬ DỤNG QUÁ NGẮN, THIẾU CHI TIẾT.",3.0,,,hdsd,128.0,,,,,,n
Co ban huong dan su dung bang tieng Viet khong?,3.0,,,hdsd,129.0,,,,,,p
Tôi cần trợ giúp cài đặt bước đầu tiên.,3.0,,,hdsd,130.0,,,,,,p
Có hướng dẫn sử dụng online ko?,5.0,,,hdsd,131.0,,,,,,p
Tôi không tìm thấy phần hướng dẫn bằng hình ảnh.,5.0,,,hdsd,132.0,,,,,,p
Có video hướng dẫn sử dụng không?,5.0,,,hdsd,133.0,,,,,,p
Tôi không biết cách điều chỉnh âm lượng.,3.0,,,hdsd,134.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,5.0,,,hdsd,135.0,,,,,,p
Làm thế nào để reset thiết bị về mặc định?,3.0,,,hdsd,136.0,,,,,,p
Tôi muốn biết cách đăng ký tài khoản.,4.0,,,hdsd,137.0,,,,,,p
Tôi chưa rõ cách sử dụng chức năng chính.,4.0,,,hdsd,138.0,,,,,,p
Có nút nào để khôi phục cài đặt gốc không? 😭,4.0,,,hdsd,139.0,,,,,,p
Toi muon biet cach su dung chuc nang nang cao.,5.0,,,hdsd,140.0,,,,,,p
Tôi không tìm thấy mục cài đặt trên ứng dụng.,4.0,,,hdsd,141.0,,,,,,p
Sản phẩm có hỗ trợ nhiều ngôn ngữ không?,4.0,,,hdsd,142.0,,,,,,p
Có hướng dẫn sử dụng online không?,5.0,,,hdsd,143.0,,,,,,p
Lam sao de dong bo du lieu giua cac thiet bi? 👍,5.0,,,hdsd,144.0,,,,,,p
Ứng dụng có hoạt động trên iOS không?,5.0,,,hdsd,145.0,,,,,,p
Ứng dụng có hoạt động trên iOS không?,5.0,,,hdsd,146.0,,,,,,p
Có cần cập nhật firmware trước khi sử dụng không?,5.0,,,hdsd,147.0,,,,,,p
Sản phẩm có cần cài driver không?,4.0,,,hdsd,148.0,,,,,,p
Có bản demo sử dụng không?,5.0,,,hdsd,149.0,,,,,,p
Toikhongbietcachbatchedoantoan.,3.0,,,hdsd,150.0,,,,,,p
Có bản hướng dẫn in kèm sản phẩm kg?,3.0,,,hdsd,151.0,,,,,,p
Có cách nào sử dụng không cần ứng dụng không?,5.0,,,hdsd,152.0,,,,,,p
Toi muon biet cach su dung chuc nang nang cao.,3.0,,,hdsd,153.0,,,,,,p
Sản phẩm có cần cài driver không?,5.0,,,hdsd,154.0,,,,,,p
Lam the nao de reset thiet bi ve mac dinh? 😭,5.0,,,hdsd,155.0,,,,,,p
Co the su dung san pham khi dang sac khong?,4.0,,,hdsd,156.0,,,,,,p
Ứng dụng không hiển thị đúng như hướng dẫn.,4.0,,,hdsd,157.0,,,,,,n
Sản phẩm có hỗ trợ nhiều ngôn ngữ không?,5.0,,,hdsd,158.0,,,,,,p
Khong ro cach ket noi Bluetooth.,3.0,,,hdsd,159.0,,,,,,p
Toi khong tim thay phan huong dan bang hinh anh.,5.0,,,hdsd,160.0,,,,,,p
Tôi muốn biết cách sử dụng chức năng nâng cao.,4.0,,,hdsd,161.0,,,,,,p
Có thể kết nối thiết bị với tivi không?,5.0,,,hdsd,162.0,,,,,,p
Lam thE nAO De Reset ThIet BI ve mAc DinH?,5.0,,,hdsd,163.0,,,,,,n
Có bản hướng dẫn in kèm sản phẩm không?,3.0,,,hdsd,164.0,,,,,,p
Thiết bị có chế độ tiết kiệm pin không?,3.0,,,hdsd,165.0,,,,,,p
Tôi chưa rõ cách bật chế độ ban đêm.,3.0,,,hdsd,166.0,,,,,,p
Có nút nào để khôi phục cài đặt gốc không?,4.0,,,hdsd,167.0,,,,,,p
Tôi không biết cách bật chế độ an toàn.,5.0,,,hdsd,168.0,,,,,,p
Có cách nào sử dụng không cần ứng dụng không?,4.0,,,hdsd,169.0,,,,,,p
Có nút nào để khôi phục cài đặt gốc không?,4.0,,,hdsd,170.0,,,,,,p
CO caN Cap Nhat FiRMwarE truoC khI sU DuNg KhonG?,5.0,,,hdsd,171.0,,,,,,p
co cAn TaO TaI KhoAN MOi de SU DuNG kHoNG?,4.0,,,hdsd,172.0,,,,,,p
Tôi cần trợ giúp cài đặt bước đầu tiên.,5.0,,,hdsd,173.0,,,,,,p
Tôi không rõ cách thay pin cho thiết bị.,5.0,,,hdsd,174.0,,,,,,p
Tôi cần trợ giúp cài đặt bước đầu tiên.,3.0,,,hdsd,175.0,,,,,,p
Cónútnàođểkhôiphụccàiđặtgốckhông?,5.0,,,hdsd,176.0,,,,,,p
Có bản hướng dẫn sử dụng bằng tiếng Việt không?,4.0,,,hdsd,177.0,,,,,,p
Sản phẩm có cần cài driver không?,4.0,,,hdsd,178.0,,,,,,p
Tôi chưa rõ cách bật chế độ ban đêm.,4.0,,,hdsd,179.0,,,,,,p
Tôi không rõ cách thay pin cho thiết bị.,3.0,,,hdsd,180.0,,,,,,p
Làmthếnàođểresetthiếtbịvềmặcđịnh?,3.0,,,hdsd,181.0,,,,,,n
Có thể sử dụng sản phẩm khi đang sạc không?,5.0,,,hdsd,182.0,,,,,,p
Có bản demo sử dụng không?,5.0,,,hdsd,183.0,,,,,,p
Có cách nào sử dụng không cần ứng dụng không?,5.0,,,hdsd,184.0,,,,,,p
Làm sao để đồng bộ dữ liệu giữa các thiết bị?,3.0,,,hdsd,185.0,,,,,,p
Có tài liệu PDF hướng dẫn không?,3.0,,,hdsd,186.0,,,,,,p
Hướng dẫn cài đặt phần mềm quá phức tạp.,5.0,,,hdsd,187.0,,,,,,p
Sản phẩm có hỗ trợ nhiều ngôn ngữ không?,4.0,,,hdsd,188.0,,,,,,p
Co BAn demo sU dUNG khOng?,4.0,,,hdsd,189.0,,,,,,p
Có cần tạo tài khoản mới để sử dụng không?,5.0,,,hdsd,190.0,,,,,,p
Có cần tạo tài khoản mới để sử dụng không?,4.0,,,hdsd,191.0,,,,,,p
Có bản hướng dẫn sử dụng bằng tiếng Việt không?,5.0,,,hdsd,192.0,,,,,,p
Có bản demo sử dụng ko? ạ,3.0,,,hdsd,193.0,,,,,,p
có thể Dùng CHUNG tàI khoảN chO nhIỀu thIết Bị Kg?,3.0,,,hdsd,194.0,,,,,,p
Toi gap kho khan khi bat nguon thiet bi.,3.0,,,hdsd,195.0,,,,,,p
Tôi muốn biết cách đăng ký tài khoản.,5.0,,,hdsd,196.0,,,,,,p
Tôi không hiểu các nút chức năng trên máy.,3.0,,,hdsd,197.0,,,,,,p
Toi can huong dan chi tiet tung buoc.,3.0,,,hdsd,198.0,,,,,,p
có bảN HƯớNg DẪN sỬ DỤNg bẰnG Tiếng viỆT KHÔNg?,3.0,,,hdsd,199.0,,,,,,n
HƯỚNGDẪNKGĐỀCẬPĐẾNCÁCHVỆSINHSP.,4.0,,,hdsd,200.0,,,,,,n
sp loi,,namphuong,,BaoHanhDT,,,,DTBH001,High,,n
mat pkien,,huyen_anh,,BaoHanhDT,,,,DTBH002,Med,,n
sai mo ta,,phuong.vo,,BaoHanhDT,,,,DTBH003,L,,n
ko bthg,,user123,,BaoHanhDT,,,,DTBH004,Medium,,n
hang vo,,kimtuyen,,BaoHanhDT,,,,DTBH005,Urgent,,n
ko hoat dong,,ANHTUAN,,BaoHanhDT,,,,DTBH006,H,,n
wrong item,,linhpham,,BaoHanhDT,,,,DTBH007,U,,n
sp hong,,trangvo,,BaoHanhDT,,,,DTBH008,Low,,n
loi ky thuat,,ngocanh,,BaoHanhDT,,,,DTBH009,Med,,n
muon doi sp,,namphuong,,BaoHanhDT,,,,DTBH010,High,,n
fail operate,,huyen_anh,,BaoHanhDT,,,,DTBH011,Medium,,n
hang vo,,phuong.vo,,BaoHanhDT,,,,DTBH012,L,,n
ko dung nhu qc,,,,BaoHanhDT,,,,DTBH013,H,,n
missing accessory,,kimtuyen,,BaoHanhDT,,,,DTBH014,U,,n
het hsd,,user123,,BaoHanhDT,,,,DTBH015,Med,,n
damaged on ship,,linhpham,,BaoHanhDT,,,,DTBH016,High,,n
sp loi,,ngocanh,,BaoHanhDT,,,,DTBH017,U,,n
loi ky thuat,,trangvo,,BaoHanhDT,,,,DTBH018,L,,n
mat pkien,,ANHTUAN,,BaoHanhDT,,,,DTBH019,Med,,n
sai mo ta,,huyen_anh,,BaoHanhDT,,,,DTBH020,H,,n
sp hong,,namphuong,,BaoHanhDT,,,,DTBH021,Low,,n
ko hoat dong,,user123,,BaoHanhDT,,,,DTBH022,Med,,n
wrong item,,kimtuyen,,BaoHanhDT,,,,DTBH023,High,,n
ko bthg,,phuong.vo,,BaoHanhDT,,,,DTBH024,Urgent,,n
muon doi sp,,,,BaoHanhDT,,,,DTBH025,L,,n
hang vo,,trangvo,,BaoHanhDT,,,,DTBH026,Medium,,n
loi ky thuat,,linhpham,,BaoHanhDT,,,,DTBH027,H,,n
sp loi,,ANHTUAN,,BaoHanhDT,,,,DTBH028,U,,n
fail operate,,namphuong,,BaoHanhDT,,,,DTBH029,Med,,n
mat pkien,,ngocanh,,BaoHanhDT,,,,DTBH030,Low,,n
het hsd,,huyen_anh,,BaoHanhDT,,,,DTBH031,High,,n
damaged on ship,,user123,,BaoHanhDT,,,,DTBH032,H,,n
sp loi,,kimtuyen,,BaoHanhDT,,,,DTBH033,Medium,,n
wrong item,,phuong.vo,,BaoHanhDT,,,,DTBH034,Urgent,,n
ko can nua,,,,BaoHanhDT,,,,DTBH035,L,,n
sai mo ta,,trangvo,,BaoHanhDT,,,,DTBH036,H,,n
sp hong,,linhpham,,BaoHanhDT,,,,DTBH037,Med,,n
mat pkien,,namphuong,,BaoHanhDT,,,,DTBH038,U,,n
loi ky thuat,,ngocanh,,BaoHanhDT,,,,DTBH039,Low,,n
hang vo,,ANHTUAN,,BaoHanhDT,,,,DTBH040,High,,n
ko bthg,,huyen_anh,,BaoHanhDT,,,,DTBH041,Med,,n
wrong item,,kimtuyen,,BaoHanhDT,,,,DTBH042,L,,n
ko hoat dong,,phuong.vo,,BaoHanhDT,,,,DTBH043,H,,n
sp loi,,user123,,BaoHanhDT,,,,DTBH044,Medium,,n
ko dung nhu qc,,,,BaoHanhDT,,,,DTBH045,U,,n
missing accessory,,trangvo,,BaoHanhDT,,,,DTBH046,Low,,n
hang vo,,linhpham,,BaoHanhDT,,,,DTBH047,High,,n
fail operate,,namphuong,,BaoHanhDT,,,,DTBH048,Med,,n
het hsd,,ngocanh,,BaoHanhDT,,,,DTBH049,H,,n
muon doi sp,,ANHTUAN,,BaoHanhDT,,,,DTBH050,U,,n
ko hoat dong,,kimtuyen,,BaoHanhDT,,,,DTBH051,High,,n
wrong itm,,phuong.vo,,BaoHanhDT,,,,DTBH052,Med,,n
hang bi vo,,user123,,BaoHanhDT,,,,DTBH053,L,,n
mat pkien,,namphuong,,BaoHanhDT,,,,DTBH054,U,,n
sai mtả,,linhpham,,BaoHanhDT,,,,DTBH055,Medium,,n
ko bthg,,trangvo,,BaoHanhDT,,,,DTBH056,Low,,n
het hsd,,ANHTUAN,,BaoHanhDT,,,,DTBH057,H,,n
ko dung nhu qc,,huyen_anh,,BaoHanhDT,,,,DTBH058,Urgent,,n
sp hong,,,,BaoHanhDT,,,,DTBH059,L,,n
loi ky thuat,,ngocanh,,BaoHanhDT,,,,DTBH060,High,,n
muon doi sp,,user123,,BaoHanhDT,,,,DTBH061,Med,,n
missing acc,,phuong.vo,,BaoHanhDT,,,,DTBH062,H,,n
damaged ship,,trangvo,,BaoHanhDT,,,,DTBH063,L,,n
sp loi,,namphuong,,BaoHanhDT,,,,DTBH064,Medium,,n
fail operate,,huyen_anh,,BaoHanhDT,,,,DTBH065,Low,,n
hang lỗi,,linhpham,,BaoHanhDT,,,,DTBH066,H,,n
ko hoat dong,,ANHTUAN,,BaoHanhDT,,,,DTBH067,U,,n
mat pkien,,kimtuyen,,BaoHanhDT,,,,DTBH068,Med,,n
ko bthg,,ngocanh,,BaoHanhDT,,,,DTBH069,L,,n
sp hong,,,,BaoHanhDT,,,,DTBH070,High,,n
sai mo ta,,user123,,BaoHanhDT,,,,DTBH071,Med,,n
hang vo,,trangvo,,BaoHanhDT,,,,DTBH072,H,,n
wrong item,,namphuong,,BaoHanhDT,,,,DTBH073,Urgent,,n
ko dung qc,,phuong.vo,,BaoHanhDT,,,,DTBH074,Low,,n
fail operate,,linhpham,,BaoHanhDT,,,,DTBH075,Med,,n
het hsd,,ANHTUAN,,BaoHanhDT,,,,DTBH076,U,,n
missing accessory,,kimtuyen,,BaoHanhDT,,,,DTBH077,High,,n
sp hong,,huyen_anh,,BaoHanhDT,,,,DTBH078,Medium,,n
loi ky thuat,,ngocanh,,BaoHanhDT,,,,DTBH079,L,,n
ko can nua,,,,BaoHanhDT,,,,DTBH080,H,,n
mat pkien,,trangvo,,BaoHanhDT,,,,DTBH081,Urgent,,n
hang vo,,namphuong,,BaoHanhDT,,,,DTBH082,Low,,n
sp loi,,phuong.vo,,BaoHanhDT,,,,DTBH083,Med,,n
ko hoat dong,,user123,,BaoHanhDT,,,,DTBH084,H,,n
damaged ship,,kimtuyen,,BaoHanhDT,,,,DTBH085,L,,n
muon doi sp,,linhpham,,BaoHanhDT,,,,DTBH086,Medium,,n
wrong item,,huyen_anh,,BaoHanhDT,,,,DTBH087,U,,n
loi ky thuat,,ANHTUAN,,BaoHanhDT,,,,DTBH088,High,,n
het hsd,,trangvo,,BaoHanhDT,,,,DTBH089,Med,,n
ko dung nhu qc,,,,BaoHanhDT,,,,DTBH090,L,,n
fail operate,,ngocanh,,BaoHanhDT,,,,DTBH091,Urgent,,n
hang vo,,namphuong,,BaoHanhDT,,,,DTBH092,H,,n
mat pkien,,user123,,BaoHanhDT,,,,DTBH093,Low,,n
ko bthg,,phuong.vo,,BaoHanhDT,,,,DTBH094,Medium,,n
sp hong,,kimtuyen,,BaoHanhDT,,,,DTBH095,H,,n
ko hd,,namphuong,,BaoHanhDT,,,,DTBH101,H,,n
hỏng màn hình,,linhpham,,BaoHanhDT,,,,DTBH102,Low,,n
wrong itm,,phuong.vo,,BaoHanhDT,,,,DTBH103,Med,,n
ko dung qc,,,,BaoHanhDT,,,,DTBH104,Urgent,,n
sp bể,,kimtuyen,,BaoHanhDT,,,,DTBH105,Medium,,n
ko khoi dong,,ANHTUAN,,BaoHanhDT,,,,DTBH106,H,,n
het hsd,,huyen_anh,,BaoHanhDT,,,,DTBH107,L,,n
fail operate,,trangvo,,BaoHanhDT,,,,DTBH108,Med,,n
mat pk,,user123,,BaoHanhDT,,,,DTBH109,U,,n
ko bthg,,ngocanh,,BaoHanhDT,,,,DTBH110,Medium,,n
hang vo,,namphuong,,BaoHanhDT,,,,DTBH111,H,,n
ko hd,,linhpham,,BaoHanhDT,,,,DTBH112,Low,,n
loi sp,,,,BaoHanhDT,,,,DTBH113,Med,,n
sai mta,,kimtuyen,,BaoHanhDT,,,,DTBH114,U,,n
wrong item,,trangvo,,BaoHanhDT,,,,DTBH115,Medium,,n
ko dung qc,,huyen_anh,,BaoHanhDT,,,,DTBH116,H,,n
sp hong,,ANHTUAN,,BaoHanhDT,,,,DTBH117,L,,n
hang loi,,phuong.vo,,BaoHanhDT,,,,DTBH118,H,,n
damaged ship,,user123,,BaoHanhDT,,,,DTBH119,Med,,n
ko bthg,,namphuong,,BaoHanhDT,,,,DTBH120,U,,n
fail op,,linhpham,,BaoHanhDT,,,,DTBH121,Medium,,n
het hsd,,ngocanh,,BaoHanhDT,,,,DTBH122,H,,n
muon doi sp,,,,BaoHanhDT,,,,DTBH123,L,,n
ko hoat động,,huyen_anh,,BaoHanhDT,,,,DTBH124,Med,,n
sp vo,,kimtuyen,,BaoHanhDT,,,,DTBH125,H,,n
mat pkien,,trangvo,,BaoHanhDT,,,,DTBH126,U,,n
ko dung qc,,namphuong,,BaoHanhDT,,,,DTBH127,Low,,n
wrong item,,phuong.vo,,BaoHanhDT,,,,DTBH128,Medium,,n
sp loi,,user123,,BaoHanhDT,,,,DTBH129,H,,n
hang hong,,,,BaoHanhDT,,,,DTBH130,Med,,n
loi sp,,linhpham,,BaoHanhDT,,,,DTBH131,U,,n
fail operate,,ANHTUAN,,BaoHanhDT,,,,DTBH132,Med,,n
ko bthg,,huyen_anh,,BaoHanhDT,,,,DTBH133,L,,n
het hsd,,trangvo,,BaoHanhDT,,,,DTBH134,H,,n
sp loi,,kimtuyen,,BaoHanhDT,,,,DTBH135,Medium,,n
ko hoat dong,,namphuong,,BaoHanhDT,,,,DTBH136,U,,n
mat pk,,user123,,BaoHanhDT,,,,DTBH137,Low,,n
ko dung qc,,phuong.vo,,BaoHanhDT,,,,DTBH138,H,,n
wrong itm,,linhpham,,BaoHanhDT,,,,DTBH139,Med,,n
hang vo,,,,BaoHanhDT,,,,DTBH140,U,,n
sp hong,,ngocanh,,BaoHanhDT,,,,DTBH141,High,,n
ko bthg,,trangvo,,BaoHanhDT,,,,DTBH142,Medium,,n
fail operate,,huyen_anh,,BaoHanhDT,,,,DTBH143,L,,n
hang loi,,kimtuyen,,BaoHanhDT,,,,DTBH144,Urg,,n
ko dung qc,,ANHTUAN,,BaoHanhDT,,,,DTBH145,Medium,,n
sp loi,,,,BaoHanhDT,,,,DTBH146,H,,n
wrong item,,namphuong,,BaoHanhDT,,,,DTBH147,Med,,n
ko hd,,linhpham,,BaoHanhDT,,,,DTBH148,Low,,n
hang vo,,user123,,BaoHanhDT,,,,DTBH149,H,,n
ko dung qc,,phuong.vo,,BaoHanhDT,,,,DTBH150,Medium,,n
